[2019-11-28 13:02:57] Linux 4.15.0-72-generic (lc-client.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	11/28/19 	_x86_64_	(16 CPU)
[2019-11-28 13:02:58] 
[2019-11-28 13:02:58] 13:02:57      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2019-11-28 13:04:17] 13:04:17    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:18] 13:04:18    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:19] 13:04:19    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:20] 13:04:20    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:21] 13:04:21    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:22] 13:04:22    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:23] 13:04:23    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:24] 13:04:24    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:25] 13:04:25    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:26] 13:04:26    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:27] 13:04:27    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:28] 13:04:28    20001     31787    221.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:29] 13:04:29    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:30] 13:04:30    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:31] 13:04:31    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:32] 13:04:32    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:33] 13:04:33    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:34] 13:04:34    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:35] 13:04:35    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:36] 13:04:36    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:37] 13:04:37    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:38] 13:04:38    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:39] 13:04:39    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:40] 13:04:40    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:41] 13:04:41    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:42] 13:04:42    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:43] 13:04:43    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:44] 13:04:44    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:45] 13:04:45    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:46] 13:04:46    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:47] 13:04:47    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:48] 13:04:48    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
[2019-11-28 13:04:49] 13:04:49    20001     31787      0.00      0.00  478908   72548   0.59  qrail-cli
