[2020-01-29 11:54:32] Linux 4.15.0-76-generic (lc-server.bench11.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/29/20 	_x86_64_	(16 CPU)
[2020-01-29 11:54:33] 
[2020-01-29 11:54:33] 11:54:32      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-29 12:07:03] 12:07:03    20001     22897    160.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:04] 12:07:04    20001     22897      2.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:05] 12:07:05    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:06] 12:07:06    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:07] 12:07:07    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:08] 12:07:08    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:09] 12:07:09    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:10] 12:07:10    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:11] 12:07:11    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:12] 12:07:12    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:13] 12:07:13    20001     22897      0.00      0.00 1672392  503660   4.10  node /users/dyv
[2020-01-29 12:07:14] 12:07:14    20001     22897   4149.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:15] 12:07:15    20001     22897   1335.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:16] 12:07:16    20001     22897    131.68      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:17] 12:07:17    20001     22897    133.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:18] 12:07:18    20001     22897    334.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:19] 12:07:19    20001     22897   1560.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:20] 12:07:20    20001     22897    170.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:21] 12:07:21    20001     22897    141.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:22] 12:07:22    20001     22897    158.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:23] 12:07:23    20001     22897    165.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:24] 12:07:24    20001     22897    685.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:25] 12:07:25    20001     22897    166.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:26] 12:07:26    20001     22897    130.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:27] 12:07:27    20001     22897    135.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:28] 12:07:28    20001     22897    169.00      0.00 1672904  503936   4.10  node /users/dyv
[2020-01-29 12:07:29] 12:07:29    20001     22897   1251.00      0.00 1674952  504224   4.10  node /users/dyv
[2020-01-29 12:07:30] 12:07:30    20001     22897  23586.00      0.00 1685192  505036   4.11  node /users/dyv
[2020-01-29 12:07:31] 12:07:31    20001     22897  27752.00      0.00 1705672  505704   4.12  node /users/dyv
[2020-01-29 12:07:32] 12:07:32    20001     22897   7583.00      0.00 1711304  505780   4.12  node /users/dyv
[2020-01-29 12:07:33] 12:07:33    20001     22897      0.00      0.00 1711304  505780   4.12  node /users/dyv
[2020-01-29 12:07:34] 12:07:34    20001     22897     20.00      0.00 1711304  506024   4.12  node /users/dyv
[2020-01-29 12:07:35] 12:07:35    20001     22897      3.00      0.00 1711304  506024   4.12  node /users/dyv
[2020-01-29 12:07:36] 12:07:36    20001     22897      0.00      0.00 1711304  506024   4.12  node /users/dyv
[2020-01-29 12:07:37] 12:07:37    20001     22897      0.00      0.00 1711304  506024   4.12  node /users/dyv
[2020-01-29 12:07:38] 12:07:38    20001     22897      0.00      0.00 1711304  506024   4.12  node /users/dyv
[2020-01-29 12:07:39] 12:07:39    20001     22897     11.00      0.00 1711304  506024   4.12  node /users/dyv
[2020-01-29 12:07:40] 12:07:40    20001     22897     16.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:41] 12:07:41    20001     22897      0.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:42] 12:07:42    20001     22897      0.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:43] 12:07:43    20001     22897      0.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:44] 12:07:44    20001     22897     17.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:45] 12:07:45    20001     22897      6.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:46] 12:07:46    20001     22897      2.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:47] 12:07:47    20001     22897      3.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:48] 12:07:48    20001     22897      2.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:49] 12:07:49    20001     22897     13.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:50] 12:07:50    20001     22897      3.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:51] 12:07:51    20001     22897      2.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:52] 12:07:52    20001     22897      2.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:53] 12:07:53    20001     22897      4.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:54] 12:07:54    20001     22897     13.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:55] 12:07:55    20001     22897      3.00      0.00 1712328  506024   4.12  node /users/dyv
[2020-01-29 12:07:56] 12:07:56    20001     22897     73.00      0.00 1712840  506268   4.12  node /users/dyv
[2020-01-29 12:07:57] 12:07:57    20001     22897      0.00      0.00 1712840  506268   4.12  node /users/dyv
[2020-01-29 12:07:58] 12:07:58    20001     22897      2.00      0.00 1712840  506268   4.12  node /users/dyv
[2020-01-29 12:07:59] 12:07:59    20001     22897      1.00      0.00 1712840  506268   4.12  node /users/dyv
[2020-01-29 12:08:00] 12:08:00    20001     22897  19953.00      0.00 1727176  507688   4.13  node /users/dyv
[2020-01-29 12:08:01] 12:08:01    20001     22897  37916.00      0.00 1674440  505152   4.11  node /users/dyv
[2020-01-29 12:08:02] 12:08:02    20001     22897  37147.00      0.00 1674440  505168   4.11  node /users/dyv
[2020-01-29 12:08:03] 12:08:03    20001     22897     58.00      0.00 1674440  505300   4.11  node /users/dyv
[2020-01-29 12:08:04] 12:08:04    20001     22897     89.00      0.00 1674440  505316   4.11  node /users/dyv
[2020-01-29 12:08:05] 12:08:05    20001     22897     33.00      0.00 1674440  505316   4.11  node /users/dyv
[2020-01-29 12:08:06] 12:08:06    20001     22897     22.00      0.00 1674440  505316   4.11  node /users/dyv
[2020-01-29 12:08:07] 12:08:07    20001     22897     22.00      0.00 1674440  505316   4.11  node /users/dyv
[2020-01-29 12:08:08] 12:08:08    20001     22897     24.00      0.00 1674440  505316   4.11  node /users/dyv
[2020-01-29 12:08:09] 12:08:09    20001     22897    132.00      0.00 1674440  505320   4.11  node /users/dyv
[2020-01-29 12:08:10] 12:08:10    20001     22897     24.00      0.00 1674440  505324   4.11  node /users/dyv
[2020-01-29 12:08:11] 12:08:11    20001     22897     21.00      0.00 1674440  505324   4.11  node /users/dyv
[2020-01-29 12:08:12] 12:08:12    20001     22897     22.00      0.00 1674440  505324   4.11  node /users/dyv
[2020-01-29 12:08:13] 12:08:13    20001     22897     36.00      0.00 1674440  505324   4.11  node /users/dyv
[2020-01-29 12:08:14] 12:08:14    20001     22897    117.00      0.00 1674440  505328   4.11  node /users/dyv
[2020-01-29 12:08:15] 12:08:15    20001     22897     25.00      0.00 1674440  505328   4.11  node /users/dyv
[2020-01-29 12:08:16] 12:08:16    20001     22897     22.00      0.00 1674440  505332   4.11  node /users/dyv
[2020-01-29 12:08:17] 12:08:17    20001     22897     22.00      0.00 1674440  505332   4.11  node /users/dyv
[2020-01-29 12:08:18] 12:08:18    20001     22897     42.00      0.00 1674440  505332   4.11  node /users/dyv
[2020-01-29 12:08:19] 12:08:19    20001     22897    228.00      0.00 1674440  505564   4.12  node /users/dyv
[2020-01-29 12:08:20] 12:08:20    20001     22897     38.00      0.00 1674440  505564   4.12  node /users/dyv
[2020-01-29 12:08:21] 12:08:21    20001     22897     26.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:22] 12:08:22    20001     22897     22.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:23] 12:08:23    20001     22897     23.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:24] 12:08:24    20001     22897    116.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:25] 12:08:25    20001     22897     40.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:26] 12:08:26    20001     22897     22.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:27] 12:08:27    20001     22897     22.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:28] 12:08:28    20001     22897     25.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:29] 12:08:29    20001     22897    130.00      0.00 1674440  505568   4.12  node /users/dyv
[2020-01-29 12:08:30] 12:08:30    20001     22897  13994.00      0.00 1674440  505780   4.12  node /users/dyv
[2020-01-29 12:08:31] 12:08:31    20001     22897  27799.00      0.00 1706460  537776   4.38  node /users/dyv
[2020-01-29 12:08:32] 12:08:32    20001     22897   3931.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:33] 12:08:33    20001     22897     31.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:34] 12:08:34    20001     22897      2.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:35] 12:08:35    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:36] 12:08:36    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:37] 12:08:37    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:38] 12:08:38    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:39] 12:08:39    20001     22897      2.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:40] 12:08:40    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:41] 12:08:41    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:42] 12:08:42    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:43] 12:08:43    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:44] 12:08:44    20001     22897      2.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:45] 12:08:45    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:46] 12:08:46    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:47] 12:08:47    20001     22897      1.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:48] 12:08:48    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:49] 12:08:49    20001     22897      2.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:50] 12:08:50    20001     22897      1.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:51] 12:08:51    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:52] 12:08:52    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:53] 12:08:53    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:54] 12:08:54    20001     22897     15.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:55] 12:08:55    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:56] 12:08:56    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:57] 12:08:57    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:58] 12:08:58    20001     22897      0.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:08:59] 12:08:59    20001     22897      2.00      0.00 1711572  543372   4.42  node /users/dyv
[2020-01-29 12:09:00] 12:09:00    20001     22897  18478.00      0.00 1711572  543676   4.43  node /users/dyv
[2020-01-29 12:09:01] 12:09:01    20001     22897  30376.00      0.00 1756740  588776   4.79  node /users/dyv
[2020-01-29 12:09:02] 12:09:02    20001     22897  29375.00      0.00 1786944  619048   5.04  node /users/dyv
[2020-01-29 12:09:03] 12:09:03    20001     22897  23355.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:04] 12:09:04    20001     22897     10.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:05] 12:09:05    20001     22897      2.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:06] 12:09:06    20001     22897      2.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:07] 12:09:07    20001     22897      0.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:08] 12:09:08    20001     22897      3.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:09] 12:09:09    20001     22897      6.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:10] 12:09:10    20001     22897      0.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:11] 12:09:11    20001     22897      0.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:12] 12:09:12    20001     22897      3.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:13] 12:09:13    20001     22897      0.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:14] 12:09:14    20001     22897      6.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:15] 12:09:15    20001     22897      0.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:16] 12:09:16    20001     22897      3.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:17] 12:09:17    20001     22897      0.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:18] 12:09:18    20001     22897      3.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:19] 12:09:19    20001     22897      3.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:20] 12:09:20    20001     22897      3.00      0.00 1790016  619132   5.04  node /users/dyv
[2020-01-29 12:09:21] 12:09:21    20001     22897     70.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:22] 12:09:22    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:23] 12:09:23    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:24] 12:09:24    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:25] 12:09:25    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:26] 12:09:26    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:27] 12:09:27    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:28] 12:09:28    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:29] 12:09:29    20001     22897      0.00      0.00 1790016  619172   5.04  node /users/dyv
[2020-01-29 12:09:30] 12:09:30    20001     22897   6281.00      0.00 1790016  619496   5.04  node /users/dyv
[2020-01-29 12:09:31] 12:09:31    20001     22897  12045.00      0.00 1790016  619840   5.05  node /users/dyv
[2020-01-29 12:09:32] 12:09:32    20001     22897  23435.00      0.00 1790016  620424   5.05  node /users/dyv
[2020-01-29 12:09:33] 12:09:33    20001     22897    181.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:34] 12:09:34    20001     22897     21.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:35] 12:09:35    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:36] 12:09:36    20001     22897      1.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:37] 12:09:37    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:38] 12:09:38    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:39] 12:09:39    20001     22897      2.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:40] 12:09:40    20001     22897      1.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:41] 12:09:41    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:42] 12:09:42    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:43] 12:09:43    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:44] 12:09:44    20001     22897      2.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:45] 12:09:45    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:46] 12:09:46    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:47] 12:09:47    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:48] 12:09:48    20001     22897      1.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:49] 12:09:49    20001     22897      0.99      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:50] 12:09:50    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:51] 12:09:51    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:52] 12:09:52    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:53] 12:09:53    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:54] 12:09:54    20001     22897      1.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:55] 12:09:55    20001     22897      1.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:56] 12:09:56    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:57] 12:09:57    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:58] 12:09:58    20001     22897      0.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:09:59] 12:09:59    20001     22897      9.00      0.00 1790016  620540   5.05  node /users/dyv
[2020-01-29 12:10:00] 12:10:00    20001     22897    570.00      0.00 1790016  621028   5.06  node /users/dyv
[2020-01-29 12:10:01] 12:10:01    20001     22897  11064.00      0.00 1790016  621228   5.06  node /users/dyv
[2020-01-29 12:10:02] 12:10:02    20001     22897  31017.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:03] 12:10:03    20001     22897     23.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:04] 12:10:04    20001     22897    170.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:05] 12:10:05    20001     22897      9.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:06] 12:10:06    20001     22897      2.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:07] 12:10:07    20001     22897      2.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:08] 12:10:08    20001     22897      3.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:09] 12:10:09    20001     22897     35.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:10] 12:10:10    20001     22897      9.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:11] 12:10:11    20001     22897      5.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:12] 12:10:12    20001     22897      5.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:13] 12:10:13    20001     22897      3.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:14] 12:10:14    20001     22897     13.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:15] 12:10:15    20001     22897      3.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:16] 12:10:16    20001     22897      1.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:17] 12:10:17    20001     22897     29.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:18] 12:10:18    20001     22897      6.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:19] 12:10:19    20001     22897     31.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:20] 12:10:20    20001     22897      4.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:21] 12:10:21    20001     22897      2.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:22] 12:10:22    20001     22897      2.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:23] 12:10:23    20001     22897      3.00      0.00 1790016  621292   5.06  node /users/dyv
[2020-01-29 12:10:24] 12:10:24    20001     22897     90.00      0.00 1790016  621312   5.06  node /users/dyv
[2020-01-29 12:10:25] 12:10:25    20001     22897      6.00      0.00 1790016  621312   5.06  node /users/dyv
[2020-01-29 12:10:26] 12:10:26    20001     22897      5.00      0.00 1790016  621312   5.06  node /users/dyv
[2020-01-29 12:10:27] 12:10:27    20001     22897      5.00      0.00 1790016  621312   5.06  node /users/dyv
[2020-01-29 12:10:28] 12:10:28    20001     22897      9.00      0.00 1790016  621312   5.06  node /users/dyv
[2020-01-29 12:10:29] 12:10:29    20001     22897     12.00      0.00 1790016  621312   5.06  node /users/dyv
[2020-01-29 12:10:30] 12:10:30    20001     22897  10007.00      0.00 1790016  621412   5.06  node /users/dyv
[2020-01-29 12:10:31] 12:10:31    20001     22897  18811.00      0.00 1798112  629940   5.13  node /users/dyv
[2020-01-29 12:10:32] 12:10:32    20001     22897   3789.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:33] 12:10:33    20001     22897      9.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:34] 12:10:34    20001     22897      3.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:35] 12:10:35    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:36] 12:10:36    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:37] 12:10:37    20001     22897      1.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:38] 12:10:38    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:39] 12:10:39    20001     22897      1.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:40] 12:10:40    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:41] 12:10:41    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:42] 12:10:42    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:43] 12:10:43    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:44] 12:10:44    20001     22897     35.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:45] 12:10:45    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:46] 12:10:46    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:47] 12:10:47    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:48] 12:10:48    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:49] 12:10:49    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:50] 12:10:50    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:51] 12:10:51    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:52] 12:10:52    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:53] 12:10:53    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:54] 12:10:54    20001     22897      1.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:55] 12:10:55    20001     22897      1.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:56] 12:10:56    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:57] 12:10:57    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:58] 12:10:58    20001     22897      0.00      0.00 1810400  630216   5.13  node /users/dyv
[2020-01-29 12:10:59] 12:10:59    20001     22897     74.00      0.00 1810400  630548   5.13  node /users/dyv
[2020-01-29 12:11:00] 12:11:00    20001     22897   8088.00      0.00 1810400  631024   5.14  node /users/dyv
[2020-01-29 12:11:01] 12:11:01    20001     22897  16080.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:02] 12:11:02    20001     22897   1400.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:03] 12:11:03    20001     22897      1.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:04] 12:11:04    20001     22897      1.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:05] 12:11:05    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:06] 12:11:06    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:07] 12:11:07    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:08] 12:11:08    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:09] 12:11:09    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:10] 12:11:10    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:11] 12:11:11    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:12] 12:11:12    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:13] 12:11:13    20001     22897      1.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:14] 12:11:14    20001     22897      8.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:15] 12:11:15    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:16] 12:11:16    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
[2020-01-29 12:11:17] 12:11:17    20001     22897      0.00      0.00 1810400  631484   5.14  node /users/dyv
