time(s),total_tx(bytes)
953,-974312
954,-974312
955,-974312
956,-974312
957,-974312
958,-974312
959,-974312
960,-974312
961,-974312
962,-974312
963,-974312
964,-974312
965,-974312
966,-974312
967,-974312
968,-974312
969,-974312
970,-974312
971,-974312
972,-974266
973,-973800
974,-973800
975,-973800
977,-973800
978,-973800
979,-973754
980,-973754
981,-973754
982,-973754
983,-973754
984,-973754
985,-973754
986,-973754
987,-973754
988,-973754
989,-973754
990,-973754
991,-973754
992,-973354
993,-973308
994,-973262
995,-973216
996,-972908
997,-972908
998,-972908
999,-972908
1000,-972908
1001,-972908
1003,-972908
1004,-972908
1005,-972908
1006,-972908
1007,-972908
1008,-972908
1009,-972908
1010,-972908
1011,-972908
1012,-972908
1013,-972908
1014,-972908
1015,-972908
1016,-972908
1017,-972908
1018,-972908
1019,-972908
1020,-972908
1021,-972908
1022,-972908
1023,-972908
1024,-972908
1025,-972908
1026,-972908
1027,-972908
1028,-972908
1030,-972908
1031,-972908
1032,-972862
1033,-972862
1034,-972396
1035,-972396
1036,-972396
1037,-972396
1038,-972396
1039,-972350
1040,-972350
1041,-972350
1042,-972350
1043,-972350
1044,-972350
1045,-972350
1046,-972350
1047,-972350
1048,-972350
1049,-972350
1050,-972350
1051,-972350
1052,-971950
1053,-971858
1054,-971858
1056,-971812
1057,-971504
1058,-971504
1059,-971504
1060,-971504
1061,-971504
1062,-971504
1063,-971504
1064,-971504
1065,-971504
1066,-971504
1067,-971504
1068,-971504
1069,-971504
1070,-971504
1071,-971504
1072,-971504
1073,-971504
1074,-971504
1075,-971504
1076,-971504
1077,-971504
1078,-971504
1079,-971504
1080,-971504
1081,-971504
1083,-971504
1084,-971504
1085,-971504
1086,-971504
1087,-971504
1088,-971504
1089,-971504
1090,-971504
1091,-971504
1092,-971458
1093,-971458
1094,-970992
1095,-970992
1096,-970992
1097,-970992
1098,-970992
1099,-970946
1100,-970946
1101,-970946
1102,-970946
1103,-970946
1104,-970946
1105,-970946
1106,-970946
1107,-970946
1109,-970946
1110,-970946
1111,-970946
1112,-970946
1113,-970500
1114,-970454
1115,-970454
1116,-970408
1117,-970100
1118,-970100
1119,-970100
1120,-970100
1121,-970100
1122,-970100
1123,-970100
1124,-970100
1125,-970100
1126,-970100
1127,-970100
1128,-970100
1129,-970100
1130,-970100
1131,-970100
1132,-970100
1133,-970100
1134,-970100
1136,-970100
1137,-970100
1138,-970100
1139,-970100
1140,-970100
1141,-970100
1142,-970100
1143,-970100
1144,-970100
1145,-970100
1146,-970100
1147,-970100
1148,-970100
1149,-970100
1150,-970100
1151,-970100
1152,-970054
1153,-969588
1154,-969588
1155,-969588
1156,-969588
1157,-969588
1158,-969542
1159,-969542
1160,-969542
1161,-969542
1163,-969542
1164,-969542
1165,-969542
1166,-969542
1167,-969542
1168,-969542
1169,-969542
1170,-969542
1171,-969542
1172,-969188
1173,-969096
1174,-969050
1175,-969004
1176,-969004
1177,-968696
1178,-968696
1179,-968696
1180,-968696
1181,-968696
1182,-968696
1183,-968696
1184,-968696
1185,-968696
1186,-968696
1187,-968696
1188,-968696
1190,-968696
1191,-968696
1192,-968696
1193,-968696
1194,-968696
1195,-968696
1196,-968696
1197,-968696
1198,-968696
1199,-968696
1200,-968696
1201,-968696
1202,-968696
1203,-968696
1204,-968696
1205,-968696
1206,-968696
1207,-968696
1208,-968696
1209,-968696
1210,-968696
