[2020-01-31 10:08:41] Linux 4.15.0-72-generic (node0.sharedlan.wall2-ilabt-iminds-be.wall1.ilabt.iminds.be) 	01/31/20 	_x86_64_	(16 CPU)
[2020-01-31 10:08:42] 
[2020-01-31 10:08:42] 10:08:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
[2020-01-31 10:10:01] 10:10:01    20001      3775      0.00      0.00  478084   71676   0.58  qrail-cli
[2020-01-31 10:10:02] 10:10:02    20001      3775     27.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:03] 10:10:03    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:04] 10:10:04    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:05] 10:10:05    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:06] 10:10:06    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:07] 10:10:07    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:08] 10:10:08    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:09] 10:10:09    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:10] 10:10:10    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:11] 10:10:11    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:12] 10:10:12    20001      3775      0.00      0.00  478084   71732   0.58  qrail-cli
[2020-01-31 10:10:13] 10:10:13    20001      3775   9410.00      0.00  480292   73444   0.60  qrail-cli
[2020-01-31 10:10:14] 10:10:14    20001      3775   9165.00      0.00  480856   74128   0.60  qrail-cli
[2020-01-31 10:10:15] 10:10:15    20001      3775   3981.00      0.00  481064   74332   0.61  qrail-cli
[2020-01-31 10:10:16] 10:10:16    20001      3775   9904.00      0.00  481324   74868   0.61  qrail-cli
[2020-01-31 10:10:17] 10:10:17    20001      3775   2226.00      0.00  481952   75232   0.61  qrail-cli
[2020-01-31 10:10:18] 10:10:18    20001      3775   5585.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:19] 10:10:19    20001      3775     24.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:20] 10:10:20    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:21] 10:10:21    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:22] 10:10:22    20001      3775     25.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:23] 10:10:23    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:24] 10:10:24    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:25] 10:10:25    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:26] 10:10:26    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:27] 10:10:27    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:28] 10:10:28    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:29] 10:10:29    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:30] 10:10:30    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:31] 10:10:31    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:32] 10:10:32    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:33] 10:10:33    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:34] 10:10:34    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:35] 10:10:35    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:36] 10:10:36    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:37] 10:10:37    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:38] 10:10:38    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:39] 10:10:39    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:40] 10:10:40    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:41] 10:10:41    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:42] 10:10:42    20001      3775      0.00      0.00  479976   73624   0.60  qrail-cli
[2020-01-31 10:10:43] 10:10:43    20001      3775     52.00      0.00  479976   73932   0.60  qrail-cli
[2020-01-31 10:10:44] 10:10:44    20001      3775      0.00      0.00  479976   73932   0.60  qrail-cli
[2020-01-31 10:10:45] 10:10:45    20001      3775      0.00      0.00  479976   73932   0.60  qrail-cli
[2020-01-31 10:10:46] 10:10:46    20001      3775      0.00      0.00  479976   73932   0.60  qrail-cli
